order_id,customer_id,product_id,order_date,amount,payment_method,delivery_location,is_festival_season,category
ORD104389,CUST10463,PROD10038,2026-02-22,135,COD,Indore,0,Fashion - Clothing
ORD104390,CUST11528,PROD10106,2026-01-08,30089,UPI,Raipur,1,Electronics - Mobile
ORD104391,CUST11356,PROD10254,2026-02-11,284,Prepaid,Coimbatore,0,Fashion - Footwear
ORD104392,CUST10190,PROD10333,2026-02-24,461,Prepaid,Visakhapatnam,0,Fashion - Clothing
ORD104393,CUST10646,PROD10394,2026-02-26,1389,Wallet,Pune,0,Fashion - Clothing
ORD104394,CUST11999,PROD10433,2026-01-02,1774,Wallet,Lucknow,0,Sports & Fitness
ORD104395,CUST11760,PROD10395,2026-01-14,412,COD,Coimbatore,1,Beauty & Personal Care
ORD104396,CUST10817,PROD10445,2026-01-30,867,COD,Ahmedabad,1,Beauty & Personal Care
ORD104397,CUST10707,PROD10304,2026-02-08,789,COD,Vadodara,0,Toys & Baby Products
ORD104398,CUST11871,PROD10305,2026-02-25,323,Wallet,Pune,0,Books
ORD104399,CUST10813,PROD10351,2026-02-08,1190,COD,Lucknow,0,Beauty & Personal Care
ORD104400,CUST11465,PROD10070,2026-02-19,2542,COD,Mysore,0,Home & Kitchen
ORD104401,CUST11413,PROD10236,2026-01-04,50,COD,Delhi,0,Home & Kitchen
ORD104402,CUST10221,PROD10380,2026-02-13,264,Prepaid,Chennai,0,Beauty & Personal Care
ORD104403,CUST11600,PROD10013,2026-02-07,50,COD,Pune,0,Fashion - Footwear
ORD104404,CUST11869,PROD10033,2026-01-18,182,Wallet,Chennai,1,Electronics - Accessories
ORD104405,CUST10405,PROD10127,2026-01-12,373,COD,Chennai,1,Beauty & Personal Care
ORD104406,CUST10441,PROD10432,2026-01-02,246,Wallet,Chennai,0,Books
ORD104407,CUST10691,PROD10455,2026-02-04,262,Card,Bangalore,0,Electronics - Accessories
ORD104408,CUST10584,PROD10451,2026-02-14,2264,UPI,Raipur,0,Fashion - Footwear
ORD104409,CUST11276,PROD10448,2026-02-11,345,COD,Chennai,0,Electronics - Accessories
ORD104410,CUST10958,PROD10171,2026-02-08,847,Wallet,Delhi,0,Fashion - Footwear
ORD104411,CUST10381,PROD10072,2026-02-03,489,Card,Kochi,0,Electronics - Accessories
ORD104412,CUST11870,PROD10277,2026-02-23,10198,Card,Bhopal,0,Electronics - Mobile
ORD104413,CUST11127,PROD10484,2026-01-22,421,Card,Bhopal,1,Fashion - Clothing
ORD104414,CUST10647,PROD10445,2026-01-08,867,COD,Patna,1,Beauty & Personal Care
ORD104415,CUST11575,PROD10058,2026-02-27,732,Wallet,Jaipur,0,Beauty & Personal Care
ORD104416,CUST11600,PROD10012,2026-01-14,49839,UPI,Pune,1,Electronics - Laptop
ORD104417,CUST11593,PROD10384,2026-01-16,296,UPI,Bangalore,1,Beauty & Personal Care
ORD104418,CUST11121,PROD10363,2026-02-01,53034,COD,Chennai,1,Electronics - Laptop
ORD104419,CUST11798,PROD10288,2026-02-23,940,COD,Chennai,0,Fashion - Clothing
ORD104420,CUST10297,PROD10487,2026-01-16,167,Prepaid,Chennai,1,Beauty & Personal Care
ORD104421,CUST10528,PROD10355,2026-01-16,199,Wallet,Bangalore,1,Electronics - Accessories
ORD104422,CUST10745,PROD10265,2026-01-20,501,COD,Chennai,1,Fashion - Footwear
ORD104423,CUST11840,PROD10409,2026-01-18,805,Wallet,Jaipur,1,Beauty & Personal Care
ORD104424,CUST11932,PROD10364,2026-01-18,58802,COD,Mumbai,1,Electronics - Laptop
ORD104425,CUST10472,PROD10251,2026-02-19,1934,COD,Bhopal,0,Sports & Fitness
ORD104426,CUST10079,PROD10204,2026-01-15,86,COD,Kolkata,1,Electronics - Accessories
ORD104427,CUST10681,PROD10176,2026-02-26,45260,COD,Vadodara,0,Electronics - Laptop
ORD104428,CUST10905,PROD10246,2026-01-26,562,COD,Visakhapatnam,1,Toys & Baby Products
ORD104429,CUST10532,PROD10183,2026-02-02,1041,Prepaid,Kanpur,1,Toys & Baby Products
ORD104430,CUST10227,PROD10383,2026-02-19,779,COD,Delhi,0,Sports & Fitness
ORD104431,CUST11636,PROD10040,2026-01-24,2090,Prepaid,Coimbatore,1,Fashion - Footwear
ORD104432,CUST11447,PROD10159,2026-02-15,1725,COD,Visakhapatnam,0,Sports & Fitness
ORD104433,CUST10776,PROD10456,2026-01-05,557,COD,Delhi,0,Beauty & Personal Care
ORD104434,CUST11103,PROD10195,2026-01-08,754,COD,Ahmedabad,1,Beauty & Personal Care
ORD104435,CUST10791,PROD10469,2026-01-02,512,Wallet,Pune,0,Toys & Baby Products
ORD104436,CUST10155,PROD10045,2026-02-03,924,Wallet,Kochi,0,Fashion - Footwear
ORD104437,CUST11532,PROD10383,2026-01-02,779,Card,Ahmedabad,0,Sports & Fitness
ORD104438,CUST10695,PROD10363,2026-02-10,53034,COD,Hyderabad,0,Electronics - Laptop
ORD104439,CUST11989,PROD10179,2026-02-28,1316,COD,Raipur,0,Electronics - Accessories
ORD104440,CUST11518,PROD10203,2026-02-02,816,Wallet,Raipur,1,Electronics - Accessories
ORD104441,CUST11037,PROD10385,2026-01-17,660,UPI,Pune,1,Beauty & Personal Care
ORD104442,CUST11023,PROD10231,2026-01-06,908,Prepaid,Patna,0,Toys & Baby Products
ORD104443,CUST10406,PROD10148,2026-02-26,1917,Card,Bhopal,0,Fashion - Footwear
ORD104444,CUST11294,PROD10351,2026-01-21,1190,COD,Kolkata,1,Beauty & Personal Care
ORD104445,CUST10692,PROD10433,2026-02-06,1774,Wallet,Bangalore,0,Sports & Fitness
ORD104446,CUST11613,PROD10217,2026-01-02,428,COD,Bangalore,0,Electronics - Accessories
ORD104447,CUST10014,PROD10435,2026-01-06,837,COD,Pune,0,Toys & Baby Products
ORD104448,CUST11956,PROD10211,2026-02-11,24084,UPI,Chennai,0,Electronics - Mobile
ORD104449,CUST11016,PROD10397,2026-01-10,906,Wallet,Guwahati,1,Electronics - Accessories
ORD104450,CUST11638,PROD10300,2026-01-31,134,UPI,Indore,1,Books
ORD104451,CUST11414,PROD10050,2026-02-11,729,Wallet,Jaipur,0,Beauty & Personal Care
ORD104452,CUST11523,PROD10446,2026-02-21,1493,COD,Indore,0,Sports & Fitness
ORD104453,CUST11633,PROD10271,2026-01-15,351,Prepaid,Lucknow,1,Fashion - Footwear
ORD104454,CUST11929,PROD10297,2026-01-21,1745,Wallet,Bangalore,1,Fashion - Footwear
ORD104455,CUST10043,PROD10404,2026-02-07,35998,COD,Kolkata,0,Electronics - Laptop
ORD104456,CUST10060,PROD10399,2026-02-15,871,Prepaid,Nagpur,0,Electronics - Accessories
ORD104457,CUST10832,PROD10349,2026-02-28,40731,Prepaid,Delhi,0,Electronics - Laptop
ORD104458,CUST11113,PROD10058,2026-01-05,732,COD,Nagpur,0,Beauty & Personal Care
ORD104459,CUST11645,PROD10354,2026-02-20,592,COD,Chandigarh,0,Beauty & Personal Care
ORD104460,CUST11825,PROD10385,2026-02-19,660,UPI,Kanpur,0,Beauty & Personal Care
ORD104461,CUST10563,PROD10417,2026-02-03,646,Card,Mysore,0,Beauty & Personal Care
ORD104462,CUST10386,PROD10446,2026-02-17,1493,Wallet,Bangalore,0,Sports & Fitness
ORD104463,CUST10069,PROD10007,2026-02-14,906,Wallet,Pune,0,Beauty & Personal Care
ORD104464,CUST11900,PROD10292,2026-01-22,728,Card,Ahmedabad,1,Sports & Fitness
ORD104465,CUST11794,PROD10363,2026-01-08,53034,UPI,Lucknow,1,Electronics - Laptop
ORD104466,CUST11216,PROD10488,2026-01-23,2849,COD,Mysore,1,Fashion - Footwear
ORD104467,CUST11255,PROD10383,2026-01-25,779,Card,Hyderabad,1,Sports & Fitness
ORD104468,CUST10601,PROD10070,2026-02-23,2542,COD,Patna,0,Home & Kitchen
ORD104469,CUST11519,PROD10384,2026-02-14,296,Card,Hyderabad,0,Beauty & Personal Care
ORD104470,CUST11730,PROD10222,2026-01-09,1143,UPI,Delhi,1,Toys & Baby Products
ORD104471,CUST11025,PROD10003,2026-01-01,1561,COD,Lucknow,0,Toys & Baby Products
ORD104472,CUST11980,PROD10476,2026-02-17,1088,Prepaid,Mumbai,0,Fashion - Clothing
ORD104473,CUST11327,PROD10228,2026-01-14,285,COD,Bangalore,1,Electronics - Accessories
ORD104474,CUST10944,PROD10296,2026-02-12,62991,Card,Bhopal,0,Electronics - Laptop
ORD104475,CUST11198,PROD10094,2026-01-15,443,COD,Lucknow,1,Beauty & Personal Care
ORD104476,CUST10240,PROD10417,2026-01-27,646,UPI,Bangalore,1,Beauty & Personal Care
ORD104477,CUST11686,PROD10083,2026-01-28,540,COD,Pune,1,Fashion - Clothing
ORD104478,CUST11499,PROD10263,2026-02-08,95,Prepaid,Ranchi,0,Books
ORD104479,CUST11406,PROD10489,2026-02-13,952,Prepaid,Guwahati,0,Beauty & Personal Care
ORD104480,CUST10185,PROD10227,2026-01-01,84,COD,Kanpur,0,Books
ORD104481,CUST11978,PROD10484,2026-01-07,421,COD,Bangalore,1,Fashion - Clothing
ORD104482,CUST11458,PROD10318,2026-01-19,1459,Card,Delhi,1,Sports & Fitness
ORD104483,CUST10918,PROD10207,2026-01-05,1911,UPI,Bangalore,0,Fashion - Footwear
ORD104484,CUST10083,PROD10438,2026-01-18,50,Card,Bhopal,1,Sports & Fitness
ORD104485,CUST11145,PROD10144,2026-01-06,929,Card,Bhopal,0,Fashion - Clothing
ORD104486,CUST10355,PROD10320,2026-02-15,529,UPI,Mumbai,0,Electronics - Accessories
ORD104487,CUST10641,PROD10365,2026-01-23,879,UPI,Chandigarh,1,Sports & Fitness
ORD104488,CUST11310,PROD10109,2026-01-31,1440,COD,Mumbai,1,Fashion - Footwear
ORD104489,CUST11095,PROD10414,2026-01-31,17658,Wallet,Ranchi,1,Electronics - Mobile
ORD104490,CUST11348,PROD10251,2026-02-06,1934,Prepaid,Chennai,0,Sports & Fitness
ORD104491,CUST11350,PROD10106,2026-01-04,30089,Wallet,Bangalore,0,Electronics - Mobile
ORD104492,CUST11813,PROD10166,2026-01-25,1211,COD,Visakhapatnam,1,Fashion - Clothing
ORD104493,CUST10934,PROD10486,2026-02-15,476,COD,Hyderabad,0,Fashion - Clothing
ORD104494,CUST11695,PROD10042,2026-01-22,742,UPI,Pune,1,Toys & Baby Products
ORD104495,CUST11809,PROD10373,2026-02-16,1279,Wallet,Visakhapatnam,0,Toys & Baby Products
ORD104496,CUST11965,PROD10019,2026-02-13,50,Card,Kanpur,0,Beauty & Personal Care
ORD104497,CUST10149,PROD10477,2026-02-16,1749,Wallet,Chandigarh,0,Fashion - Footwear
ORD104498,CUST11490,PROD10295,2026-01-08,9456,COD,Visakhapatnam,1,Electronics - Mobile
ORD104499,CUST10853,PROD10061,2026-01-05,707,COD,Mumbai,0,Fashion - Clothing
ORD104500,CUST10821,PROD10131,2026-01-17,627,Prepaid,Guwahati,1,Beauty & Personal Care
ORD104501,CUST11982,PROD10052,2026-02-07,31461,UPI,Coimbatore,0,Electronics - Laptop
ORD104502,CUST10123,PROD10388,2026-02-06,1275,Card,Ahmedabad,0,Toys & Baby Products
ORD104503,CUST10353,PROD10374,2026-02-19,1461,Wallet,Patna,0,Beauty & Personal Care
ORD104504,CUST10435,PROD10491,2026-02-16,4219,Card,Kolkata,0,Home & Kitchen
ORD104505,CUST11986,PROD10363,2026-01-12,53034,COD,Vadodara,1,Electronics - Laptop
ORD104506,CUST11477,PROD10342,2026-01-31,1395,Wallet,Bhopal,1,Sports & Fitness
ORD104507,CUST10938,PROD10002,2026-01-04,429,COD,Chandigarh,0,Books
ORD104508,CUST11147,PROD10454,2026-01-08,10757,Card,Bangalore,1,Electronics - Mobile
ORD104509,CUST10496,PROD10088,2026-01-22,535,UPI,Pune,1,Toys & Baby Products
ORD104510,CUST10177,PROD10384,2026-02-11,296,Prepaid,Bangalore,0,Beauty & Personal Care
ORD104511,CUST11127,PROD10496,2026-01-11,281,Wallet,Bhopal,1,Fashion - Clothing
ORD104512,CUST10989,PROD10292,2026-02-07,728,COD,Hyderabad,0,Sports & Fitness
ORD104513,CUST10837,PROD10340,2026-01-26,8422,Prepaid,Chennai,1,Electronics - Mobile
ORD104514,CUST10303,PROD10277,2026-01-28,10198,UPI,Ranchi,1,Electronics - Mobile
ORD104515,CUST11124,PROD10110,2026-02-23,50,COD,Jaipur,0,Electronics - Accessories
ORD104516,CUST10739,PROD10235,2026-01-05,426,Wallet,Delhi,0,Books
ORD104517,CUST11552,PROD10422,2026-02-12,425,Prepaid,Chandigarh,0,Electronics - Accessories
ORD104518,CUST11573,PROD10367,2026-01-01,302,UPI,Indore,0,Books
ORD104519,CUST11398,PROD10381,2026-01-31,500,COD,Kolkata,1,Fashion - Clothing
ORD104520,CUST11550,PROD10383,2026-02-07,779,COD,Patna,0,Sports & Fitness
ORD104521,CUST10043,PROD10228,2026-01-03,285,Wallet,Kolkata,0,Electronics - Accessories
ORD104522,CUST11065,PROD10397,2026-01-04,906,Wallet,Mumbai,0,Electronics - Accessories
ORD104523,CUST11882,PROD10365,2026-02-15,879,UPI,Mysore,0,Sports & Fitness
ORD104524,CUST10336,PROD10018,2026-02-01,637,Prepaid,Kolkata,1,Home & Kitchen
ORD104525,CUST11168,PROD10493,2026-02-26,510,UPI,Lucknow,0,Sports & Fitness
ORD104526,CUST10559,PROD10258,2026-01-18,1855,Wallet,Kanpur,1,Fashion - Footwear
ORD104527,CUST11007,PROD10369,2026-01-20,413,Wallet,Kanpur,1,Fashion - Clothing
ORD104528,CUST11912,PROD10350,2026-01-12,2466,COD,Delhi,1,Home & Kitchen
ORD104529,CUST10711,PROD10030,2026-02-24,1018,Card,Bangalore,0,Fashion - Footwear
ORD104530,CUST11378,PROD10442,2026-01-18,50,Wallet,Lucknow,1,Electronics - Mobile
ORD104531,CUST10648,PROD10226,2026-01-09,625,Wallet,Bangalore,1,Beauty & Personal Care
ORD104532,CUST10738,PROD10346,2026-01-18,65,COD,Chennai,1,Electronics - Accessories
ORD104533,CUST11224,PROD10261,2026-01-11,770,Wallet,Kanpur,1,Fashion - Clothing
ORD104534,CUST11200,PROD10138,2026-02-01,1850,Card,Chennai,1,Sports & Fitness
ORD104535,CUST10007,PROD10439,2026-02-28,772,UPI,Kochi,0,Toys & Baby Products
ORD104536,CUST10629,PROD10170,2026-02-18,7883,COD,Coimbatore,0,Electronics - Mobile
ORD104537,CUST10305,PROD10031,2026-01-12,29818,UPI,Bhopal,1,Electronics - Mobile
ORD104538,CUST10813,PROD10313,2026-01-15,1850,COD,Lucknow,1,Sports & Fitness
ORD104539,CUST10256,PROD10432,2026-02-17,246,Card,Indore,0,Books
ORD104540,CUST10707,PROD10087,2026-01-24,964,UPI,Vadodara,1,Toys & Baby Products
ORD104541,CUST10494,PROD10005,2026-02-09,1012,Prepaid,Bangalore,0,Sports & Fitness
ORD104542,CUST10945,PROD10385,2026-02-19,660,Prepaid,Delhi,0,Beauty & Personal Care
ORD104543,CUST11500,PROD10195,2026-01-15,754,COD,Patna,1,Beauty & Personal Care
ORD104544,CUST10886,PROD10263,2026-01-22,95,COD,Vadodara,1,Books
ORD104545,CUST10304,PROD10139,2026-01-30,184,COD,Kochi,1,Toys & Baby Products
ORD104546,CUST10980,PROD10188,2026-01-08,28064,COD,Pune,1,Electronics - Laptop
ORD104547,CUST11450,PROD10285,2026-01-13,50,Prepaid,Jaipur,1,Fashion - Clothing
ORD104548,CUST10126,PROD10368,2026-02-21,2146,COD,Chennai,0,Home & Kitchen
ORD104549,CUST11716,PROD10450,2026-01-14,43746,Wallet,Bangalore,1,Electronics - Laptop
ORD104550,CUST11229,PROD10476,2026-01-14,1088,COD,Kanpur,1,Fashion - Clothing
ORD104551,CUST11008,PROD10222,2026-01-15,1143,COD,Mysore,1,Toys & Baby Products
ORD104552,CUST10528,PROD10066,2026-01-10,1891,Card,Bangalore,1,Home & Kitchen
ORD104553,CUST11427,PROD10204,2026-01-11,86,UPI,Patna,1,Electronics - Accessories
ORD104554,CUST10953,PROD10071,2026-02-27,75760,UPI,Lucknow,0,Electronics - Laptop
ORD104555,CUST11018,PROD10345,2026-01-12,16856,COD,Delhi,1,Electronics - Mobile
ORD104556,CUST11537,PROD10296,2026-01-14,62991,COD,Patna,1,Electronics - Laptop
ORD104557,CUST10477,PROD10414,2026-01-15,17658,Prepaid,Kanpur,1,Electronics - Mobile
ORD104558,CUST10014,PROD10278,2026-02-14,1255,UPI,Pune,0,Sports & Fitness
ORD104559,CUST11341,PROD10106,2026-01-17,30089,Prepaid,Bangalore,1,Electronics - Mobile
ORD104560,CUST10418,PROD10380,2026-01-29,264,COD,Hyderabad,1,Beauty & Personal Care
ORD104561,CUST10404,PROD10097,2026-01-15,578,UPI,Visakhapatnam,1,Electronics - Accessories
ORD104562,CUST11398,PROD10063,2026-02-10,201,UPI,Kolkata,0,Fashion - Clothing
ORD104563,CUST11092,PROD10143,2026-01-24,673,COD,Chandigarh,1,Beauty & Personal Care
ORD104564,CUST11568,PROD10495,2026-01-06,1069,COD,Hyderabad,0,Toys & Baby Products
ORD104565,CUST11322,PROD10249,2026-02-27,1002,Prepaid,Ahmedabad,0,Toys & Baby Products
ORD104566,CUST10551,PROD10237,2026-01-15,1349,Card,Delhi,1,Sports & Fitness
ORD104567,CUST11541,PROD10478,2026-02-13,106577,COD,Ahmedabad,0,Electronics - Laptop
ORD104568,CUST10977,PROD10486,2026-01-27,476,Wallet,Nagpur,1,Fashion - Clothing
ORD104569,CUST11106,PROD10008,2026-02-27,824,Wallet,Visakhapatnam,0,Sports & Fitness
ORD104570,CUST10605,PROD10189,2026-02-24,50,Card,Jaipur,0,Beauty & Personal Care
ORD104571,CUST10619,PROD10372,2026-02-23,74022,COD,Patna,0,Electronics - Laptop
ORD104572,CUST10196,PROD10188,2026-02-01,28064,UPI,Chandigarh,1,Electronics - Laptop
ORD104573,CUST10949,PROD10317,2026-02-12,1534,COD,Mumbai,0,Home & Kitchen
ORD104574,CUST10592,PROD10015,2026-01-21,375,COD,Chennai,1,Beauty & Personal Care
ORD104575,CUST10297,PROD10322,2026-02-22,772,Wallet,Chennai,0,Home & Kitchen
ORD104576,CUST11069,PROD10271,2026-01-24,351,Card,Bhopal,1,Fashion - Footwear
ORD104577,CUST11486,PROD10492,2026-01-09,838,UPI,Patna,1,Fashion - Clothing
ORD104578,CUST11301,PROD10411,2026-02-06,22507,COD,Delhi,0,Electronics - Laptop
ORD104579,CUST11235,PROD10233,2026-02-09,31967,Wallet,Visakhapatnam,0,Electronics - Laptop
ORD104580,CUST11871,PROD10469,2026-02-13,512,COD,Pune,0,Toys & Baby Products
ORD104581,CUST11766,PROD10111,2026-02-13,1478,COD,Delhi,0,Fashion - Footwear
ORD104582,CUST11420,PROD10190,2026-01-02,366,COD,Hyderabad,0,Electronics - Accessories
ORD104583,CUST10193,PROD10304,2026-02-02,789,Wallet,Bangalore,1,Toys & Baby Products
ORD104584,CUST11974,PROD10176,2026-02-21,45260,Prepaid,Ahmedabad,0,Electronics - Laptop
ORD104585,CUST11394,PROD10350,2026-02-16,2466,COD,Jaipur,0,Home & Kitchen
ORD104586,CUST10679,PROD10005,2026-01-26,1012,COD,Nagpur,1,Sports & Fitness
ORD104587,CUST11795,PROD10466,2026-02-17,1107,Wallet,Kolkata,0,Fashion - Clothing
ORD104588,CUST11306,PROD10343,2026-02-19,794,COD,Delhi,0,Sports & Fitness
ORD104589,CUST11323,PROD10234,2026-01-15,1871,Wallet,Jaipur,1,Fashion - Clothing
ORD104590,CUST10855,PROD10241,2026-01-06,1408,Wallet,Ahmedabad,0,Fashion - Footwear
ORD104591,CUST10505,PROD10072,2026-02-05,489,Prepaid,Raipur,0,Electronics - Accessories
ORD104592,CUST11823,PROD10374,2026-01-01,1461,COD,Coimbatore,0,Beauty & Personal Care
ORD104593,CUST10685,PROD10094,2026-01-20,443,COD,Lucknow,1,Beauty & Personal Care
ORD104594,CUST10961,PROD10195,2026-01-11,754,COD,Chennai,1,Beauty & Personal Care
ORD104595,CUST10666,PROD10180,2026-02-06,1112,UPI,Chandigarh,0,Toys & Baby Products
ORD104596,CUST11858,PROD10346,2026-01-29,65,COD,Kolkata,1,Electronics - Accessories
ORD104597,CUST11173,PROD10346,2026-01-27,65,COD,Mysore,1,Electronics - Accessories
ORD104598,CUST11236,PROD10131,2026-02-09,627,Card,Mumbai,0,Beauty & Personal Care
ORD104599,CUST10014,PROD10102,2026-02-05,925,Card,Pune,0,Sports & Fitness
ORD104600,CUST11613,PROD10380,2026-01-19,264,Wallet,Bangalore,1,Beauty & Personal Care
ORD104601,CUST11594,PROD10339,2026-02-11,330,Prepaid,Jaipur,0,Electronics - Accessories
ORD104602,CUST10962,PROD10029,2026-02-02,12666,COD,Guwahati,1,Electronics - Mobile
ORD104603,CUST10064,PROD10027,2026-01-10,987,Prepaid,Raipur,1,Toys & Baby Products
ORD104604,CUST10032,PROD10339,2026-01-10,330,Wallet,Ahmedabad,1,Electronics - Accessories
ORD104605,CUST11925,PROD10104,2026-01-25,41774,UPI,Ahmedabad,1,Electronics - Laptop
ORD104606,CUST11398,PROD10380,2026-01-11,264,Wallet,Kolkata,1,Beauty & Personal Care
ORD104607,CUST11345,PROD10406,2026-01-30,179,COD,Jaipur,1,Electronics - Accessories
ORD104608,CUST11442,PROD10423,2026-01-12,1285,COD,Kolkata,1,Fashion - Clothing
ORD104609,CUST11494,PROD10104,2026-01-19,41774,Wallet,Pune,1,Electronics - Laptop
ORD104610,CUST10548,PROD10288,2026-01-14,940,Prepaid,Kanpur,1,Fashion - Clothing
ORD104611,CUST10872,PROD10341,2026-01-26,348,COD,Nagpur,1,Books
ORD104612,CUST10196,PROD10297,2026-01-08,1745,COD,Chandigarh,1,Fashion - Footwear
ORD104613,CUST10021,PROD10154,2026-02-05,2439,Wallet,Guwahati,0,Home & Kitchen
ORD104614,CUST11474,PROD10496,2026-02-16,281,COD,Pune,0,Fashion - Clothing
ORD104615,CUST10905,PROD10106,2026-02-24,30089,Wallet,Visakhapatnam,0,Electronics - Mobile
ORD104616,CUST10633,PROD10155,2026-02-18,9285,UPI,Mumbai,0,Electronics - Mobile
ORD104617,CUST11360,PROD10240,2026-02-02,29149,Card,Lucknow,1,Electronics - Laptop
ORD104618,CUST11290,PROD10480,2026-01-18,461,COD,Pune,1,Electronics - Accessories
ORD104619,CUST10882,PROD10407,2026-01-04,1386,Prepaid,Vadodara,0,Fashion - Footwear
ORD104620,CUST11227,PROD10101,2026-02-01,863,COD,Vadodara,1,Sports & Fitness
ORD104621,CUST10849,PROD10149,2026-02-28,718,Card,Lucknow,0,Beauty & Personal Care
ORD104622,CUST11307,PROD10486,2026-02-05,476,COD,Vadodara,0,Fashion - Clothing
ORD104623,CUST10584,PROD10179,2026-02-18,1316,UPI,Raipur,0,Electronics - Accessories
ORD104624,CUST11465,PROD10139,2026-01-27,184,COD,Mysore,1,Toys & Baby Products
ORD104625,CUST11176,PROD10427,2026-01-20,20488,COD,Chandigarh,1,Electronics - Mobile
ORD104626,CUST11011,PROD10405,2026-01-14,19982,UPI,Nagpur,1,Electronics - Mobile
ORD104627,CUST11105,PROD10225,2026-02-19,3633,Prepaid,Pune,0,Home & Kitchen
ORD104628,CUST11524,PROD10394,2026-02-20,1389,Card,Bangalore,0,Fashion - Clothing
ORD104629,CUST10267,PROD10256,2026-02-06,3900,COD,Ahmedabad,0,Home & Kitchen
ORD104630,CUST10679,PROD10199,2026-01-28,71,COD,Nagpur,1,Books
ORD104631,CUST10179,PROD10283,2026-01-13,209,Card,Raipur,1,Sports & Fitness
ORD104632,CUST11515,PROD10230,2026-01-29,434,COD,Kochi,1,Toys & Baby Products
ORD104633,CUST11082,PROD10472,2026-02-18,50,COD,Bhopal,0,Sports & Fitness
ORD104634,CUST10484,PROD10227,2026-01-18,84,COD,Mumbai,1,Books
ORD104635,CUST10540,PROD10181,2026-01-03,242,Wallet,Jaipur,0,Electronics - Accessories
ORD104636,CUST11040,PROD10163,2026-02-09,843,COD,Chennai,0,Fashion - Footwear
ORD104637,CUST10083,PROD10202,2026-01-11,1341,Prepaid,Bhopal,1,Fashion - Clothing
ORD104638,CUST10306,PROD10122,2026-01-03,2622,COD,Pune,0,Fashion - Footwear
ORD104639,CUST11168,PROD10330,2026-02-07,297,Wallet,Lucknow,0,Books
ORD104640,CUST10574,PROD10201,2026-02-21,824,UPI,Pune,0,Beauty & Personal Care
ORD104641,CUST10543,PROD10476,2026-01-15,1088,COD,Lucknow,1,Fashion - Clothing
ORD104642,CUST11791,PROD10118,2026-01-23,3714,COD,Vadodara,1,Home & Kitchen
ORD104643,CUST10830,PROD10304,2026-01-22,789,COD,Chennai,1,Toys & Baby Products
ORD104644,CUST10229,PROD10095,2026-02-22,60,COD,Bangalore,0,Electronics - Accessories
ORD104645,CUST10728,PROD10199,2026-01-03,71,Wallet,Ranchi,0,Books
ORD104646,CUST10130,PROD10002,2026-02-03,429,COD,Patna,0,Books
ORD104647,CUST10429,PROD10169,2026-02-25,29925,COD,Delhi,0,Electronics - Laptop
ORD104648,CUST11273,PROD10148,2026-01-25,1917,Card,Lucknow,1,Fashion - Footwear
ORD104649,CUST11203,PROD10410,2026-01-04,3067,COD,Lucknow,0,Home & Kitchen
ORD104650,CUST10824,PROD10132,2026-01-29,23753,COD,Kanpur,1,Electronics - Laptop
ORD104651,CUST10881,PROD10376,2026-02-28,474,Prepaid,Nagpur,0,Books
ORD104652,CUST10872,PROD10041,2026-01-12,885,COD,Nagpur,1,Toys & Baby Products
ORD104653,CUST11663,PROD10173,2026-01-03,17729,UPI,Pune,0,Electronics - Mobile
ORD104654,CUST11488,PROD10294,2026-02-22,607,COD,Hyderabad,0,Electronics - Accessories
ORD104655,CUST11431,PROD10160,2026-01-23,207,COD,Kochi,1,Electronics - Accessories
ORD104656,CUST10837,PROD10363,2026-02-02,53034,Prepaid,Chennai,1,Electronics - Laptop
